Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Category,Product_Name,Quantity,Unit_Price,Gross_Sales,Discount_Percent,Discount_Amount,Net_Sales,Cost,Profit,State,City,Payment_Mode,Ship_Mode,Sales_Channel,Is_Returned,Customer_Rating
AMZ-139323,2024-09-18,CUST-16524,Kiara Nair,Returning,Home & Kitchen,Bedsheet Set,1,10653.89,10653.89,5,532.69,10121.2,7453.53,2667.67,Uttar Pradesh,Noida,Debit Card,Standard,Website,0,5
AMZ-130307,2024-09-18,CUST-12294,Aadhya Sharma,Prime Member,Sports & Fitness,Football,2,4216.06,8432.12,15,1264.82,7167.3,5728.03,1439.27,Kerala,Thiruvananthapuram,UPI,Expedited,Amazon App - Prime,0,3
AMZ-190261,2024-09-18,CUST-19932,Aarav Joshi,Prime Member,Fashion,Sunglasses,1,434.02,434.02,5,21.7,412.32,238.86,173.46,Tamil Nadu,Chennai,Amazon Pay,Standard,Mobile App,0,4
AMZ-161287,2024-09-18,CUST-28072,Diya Patel,Returning,Fashion,Handbag,2,4342.57,8685.14,0,0.0,8685.14,6282.15,2402.99,Tamil Nadu,Coimbatore,UPI,Same-Day,Mobile App,0,4
AMZ-135179,2024-09-18,CUST-25879,Arjun Reddy,New,Books,Self-Help Book,1,207.35,207.35,0,0.0,207.35,129.04,78.31,Uttar Pradesh,Lucknow,Credit Card,Expedited,Mobile App,0,5
AMZ-140266,2024-09-18,CUST-39001,Vivaan Malhotra,Prime Member,Books,Biography,2,763.56,1527.12,20,305.42,1221.7,923.03,298.67,Haryana,Gurugram,UPI,Standard,Mobile App,0,4
AMZ-111383,2024-09-18,CUST-20762,Neha Malhotra,New,Electronics,Headphones,1,33829.36,33829.36,25,8457.34,25372.02,25333.37,38.65,Kerala,Thiruvananthapuram,Net Banking,Same-Day,Mobile App,0,3
AMZ-143171,2024-09-18,CUST-30687,Kabir Patel,Prime Member,Fashion,Backpack,1,1419.48,1419.48,15,212.92,1206.56,935.82,270.74,Gujarat,Surat,Debit Card,Standard,Mobile App,0,3
AMZ-132308,2024-09-18,CUST-15724,Vivaan Singh,Returning,Sports & Fitness,Yoga Mat,1,4825.75,4825.75,0,0.0,4825.75,2766.69,2059.06,Uttar Pradesh,Kanpur,UPI,Expedited,Website,0,3
AMZ-194105,2024-09-18,CUST-32722,Neha Patel,Prime Member,Toys & Baby Products,Building Blocks,1,4883.36,4883.36,10,488.34,4395.02,3368.41,1026.61,Telangana,Hyderabad,Credit Card,Prime One-Day,Mobile App,0,5
AMZ-133370,2024-09-18,CUST-32836,Priya Chopra,New,Electronics,Camera,4,57712.75,230851.0,20,46170.2,184680.8,154005.01,30675.79,Karnataka,Mysuru,UPI,Standard,Website,0,1
AMZ-141510,2024-09-18,CUST-15602,Aadhya Bose,Prime Member,Electronics,Headphones,1,6420.36,6420.36,15,963.05,5457.31,4596.84,860.47,Punjab,Amritsar,Cash on Delivery,Expedited,Amazon App - Prime,0,1
AMZ-101943,2024-09-18,CUST-28344,Simran Sharma,New,Toys & Baby Products,Diaper Pack,1,1450.51,1450.51,10,145.05,1305.46,1095.57,209.89,Delhi,New Delhi,Debit Card,Standard,Website,0,5
AMZ-109103,2024-09-18,CUST-33300,Arjun Chopra,Prime Member,Beauty & Personal Care,Shampoo,1,563.98,563.98,5,28.2,535.78,430.31,105.47,West Bengal,Howrah,UPI,Expedited,Amazon App - Prime,0,5
AMZ-144162,2024-09-18,CUST-20432,Sai Sharma,Prime Member,Electronics,Tablet,1,55638.93,55638.93,0,0.0,55638.93,32638.7,23000.23,Gujarat,Ahmedabad,Cash on Delivery,Same-Day,Mobile App,0,5
AMZ-147899,2024-09-18,CUST-43740,Myra Rao,Prime Member,Home & Kitchen,Water Bottle,1,2491.93,2491.93,0,0.0,2491.93,1887.31,604.62,Delhi,New Delhi,Debit Card,Prime One-Day,Amazon App - Prime,0,5
AMZ-170675,2024-09-18,CUST-10853,Advait Rao,New,Toys & Baby Products,Remote Control Car,1,1241.3,1241.3,0,0.0,1241.3,890.12,351.18,Tamil Nadu,Chennai,UPI,Same-Day,Mobile App,0,5
AMZ-121793,2024-09-18,CUST-26097,Riya Rao,New,Beauty & Personal Care,Trimmer,1,2147.83,2147.83,0,0.0,2147.83,1527.47,620.36,Uttar Pradesh,Noida,Debit Card,Standard,Amazon App - Prime,0,4
AMZ-181551,2024-09-18,CUST-38269,Diya Patel,Prime Member,Sports & Fitness,Football,1,3610.76,3610.76,15,541.61,3069.15,2139.3,929.85,West Bengal,Howrah,UPI,Prime One-Day,Mobile App,0,4
AMZ-129978,2024-09-18,CUST-20915,Saanvi Sharma,New,Sports & Fitness,Cricket Bat,3,1181.61,3544.83,0,0.0,3544.83,1952.16,1592.67,Maharashtra,Nagpur,Credit Card,Same-Day,Amazon App - Prime,0,5
AMZ-193037,2024-09-18,CUST-32371,Saanvi Chopra,Returning,Fashion,Sunglasses,1,3245.15,3245.15,5,162.26,3082.89,2410.29,672.6,Karnataka,Mysuru,Cash on Delivery,Standard,Amazon App - Prime,0,1
AMZ-186900,2024-09-18,CUST-34207,Ananya Bose,Returning,Sports & Fitness,Cycling Helmet,1,10659.76,10659.76,25,2664.94,7994.82,7139.29,855.53,Maharashtra,Mumbai,Credit Card,Expedited,Amazon App - Prime,0,4
AMZ-157841,2024-09-18,CUST-22560,Sai Malhotra,Prime Member,Books,Self-Help Book,2,263.71,527.42,10,52.74,474.68,398.28,76.4,Delhi,New Delhi,UPI,Expedited,Amazon App - Prime,0,5
AMZ-169011,2024-09-18,CUST-12985,Simran Malhotra,Returning,Toys & Baby Products,Soft Toy,1,3075.54,3075.54,25,768.88,2306.66,2379.82,-73.16,Delhi,New Delhi,Cash on Delivery,Standard,Amazon App - Prime,0,5
AMZ-126271,2024-09-18,CUST-24923,Vihaan Kumar,Returning,Beauty & Personal Care,Shampoo,1,554.17,554.17,0,0.0,554.17,367.53,186.64,Telangana,Hyderabad,UPI,Same-Day,Mobile App,0,4
AMZ-101433,2024-09-18,CUST-11116,Priya Singh,New,Grocery,Basmati Rice,2,1146.45,2292.9,5,114.64,2178.26,1553.45,624.81,Maharashtra,Pune,Credit Card,Standard,Mobile App,0,4
AMZ-125272,2024-09-18,CUST-39339,Karan Reddy,Returning,Electronics,Tablet,1,10722.8,10722.8,25,2680.7,8042.1,7835.83,206.27,Uttar Pradesh,Noida,UPI,Standard,Mobile App,0,1
AMZ-156814,2024-09-18,CUST-29405,Arjun Chopra,Returning,Sports & Fitness,Resistance Bands,1,383.44,383.44,5,19.17,364.27,263.97,100.3,Haryana,Faridabad,UPI,Same-Day,Website,0,2
AMZ-126581,2024-09-18,CUST-27252,Saanvi Iyer,New,Electronics,Bluetooth Speaker,2,28091.14,56182.28,0,0.0,56182.28,36042.41,20139.87,Maharashtra,Pune,Credit Card,Expedited,Mobile App,1,1
AMZ-124081,2024-09-18,CUST-36505,Priya Sharma,Prime Member,Toys & Baby Products,Remote Control Car,1,4875.74,4875.74,0,0.0,4875.74,3540.45,1335.29,Haryana,Faridabad,Cash on Delivery,Prime One-Day,Website,1,1
AMZ-168835,2024-09-18,CUST-17917,Saanvi Malhotra,Prime Member,Fashion,Jacket,1,2019.56,2019.56,0,0.0,2019.56,1470.6,548.96,Punjab,Ludhiana,Debit Card,Expedited,Website,0,5
AMZ-102296,2024-09-18,CUST-41631,Simran Gupta,Returning,Electronics,Laptop,2,31951.83,63903.66,15,9585.55,54318.11,37910.4,16407.71,Uttar Pradesh,Lucknow,Debit Card,Standard,Website,0,5
AMZ-151424,2024-09-18,CUST-40881,Ananya Kumar,Returning,Grocery,Basmati Rice,1,1090.94,1090.94,20,218.19,872.75,766.43,106.32,West Bengal,Howrah,Cash on Delivery,Prime One-Day,Mobile App,0,5
AMZ-172567,2024-09-18,CUST-11442,Arjun Bose,Prime Member,Books,Fiction Novel,1,713.04,713.04,15,106.96,606.08,424.73,181.35,Rajasthan,Jaipur,UPI,Standard,Website,0,4
AMZ-177131,2024-09-19,CUST-13678,Riya Joshi,Returning,Fashion,Wrist Watch,1,4391.84,4391.84,0,0.0,4391.84,2983.33,1408.51,Rajasthan,Jaipur,UPI,Expedited,Amazon App - Prime,0,5
AMZ-154146,2024-09-19,CUST-31811,Ananya Patel,Returning,Electronics,Laptop,1,56701.87,56701.87,25,14175.47,42526.4,31621.76,10904.64,Maharashtra,Pune,UPI,Standard,Mobile App,0,5
AMZ-108576,2024-09-19,CUST-38426,Kabir Bose,Returning,Fashion,Wrist Watch,1,4313.98,4313.98,5,215.7,4098.28,2877.53,1220.75,Karnataka,Mysuru,UPI,Standard,Website,0,2
AMZ-106601,2024-09-19,CUST-15184,Simran Joshi,Returning,Grocery,Spices Combo,1,788.44,788.44,15,118.27,670.17,608.54,61.63,West Bengal,Howrah,Debit Card,Standard,Amazon App - Prime,0,5
AMZ-100093,2024-09-19,CUST-25585,Ananya Rao,Returning,Home & Kitchen,Curtains,1,4906.52,4906.52,10,490.65,4415.87,2748.67,1667.2,Kerala,Kochi,UPI,Standard,Mobile App,0,2
AMZ-155900,2024-09-19,CUST-15781,Kabir Rao,Returning,Beauty & Personal Care,Shampoo,1,1096.54,1096.54,20,219.31,877.23,688.95,188.28,Karnataka,Mysuru,Debit Card,Standard,Amazon App - Prime,0,3
AMZ-142237,2024-09-19,CUST-43264,Rohan Mehta,New,Fashion,Women's Kurti,1,988.06,988.06,0,0.0,988.06,763.19,224.87,Delhi,New Delhi,Debit Card,Same-Day,Mobile App,0,4
AMZ-166047,2024-09-19,CUST-30313,Saanvi Gupta,New,Home & Kitchen,Pressure Cooker,1,3574.34,3574.34,10,357.43,3216.91,2009.37,1207.54,Karnataka,Bengaluru,Debit Card,Expedited,Amazon App - Prime,0,4
AMZ-148520,2024-09-19,CUST-29356,Ishita Singh,New,Home & Kitchen,Curtains,1,7415.98,7415.98,0,0.0,7415.98,4155.34,3260.64,Uttar Pradesh,Lucknow,Credit Card,Same-Day,Amazon App - Prime,0,3
AMZ-191281,2024-09-19,CUST-20603,Ishita Singh,Returning,Home & Kitchen,Non-Stick Cookware,1,9116.52,9116.52,30,2734.96,6381.56,5794.54,587.02,Delhi,New Delhi,Debit Card,Expedited,Mobile App,0,5
AMZ-186892,2024-09-19,CUST-29345,Vivaan Joshi,Returning,Fashion,Formal Shirt,1,4420.21,4420.21,0,0.0,4420.21,3202.63,1217.58,Tamil Nadu,Chennai,Amazon Pay,Prime One-Day,Amazon App - Prime,0,5
AMZ-191956,2024-09-19,CUST-35893,Aadhya Chopra,Returning,Toys & Baby Products,Building Blocks,1,3875.28,3875.28,15,581.29,3293.99,2960.1,333.89,Maharashtra,Pune,UPI,Prime One-Day,Mobile App,0,3
AMZ-116523,2024-09-19,CUST-16839,Saanvi Kumar,Returning,Electronics,Camera,2,59696.44,119392.88,20,23878.58,95514.3,86496.37,9017.93,Karnataka,Mysuru,Credit Card,Expedited,Amazon App - Prime,0,5
AMZ-191677,2024-09-19,CUST-43291,Karan Kumar,Returning,Sports & Fitness,Cricket Bat,3,12888.04,38664.12,0,0.0,38664.12,26323.01,12341.11,Kerala,Thiruvananthapuram,UPI,Prime One-Day,Website,0,3
AMZ-121190,2024-09-19,CUST-11778,Neha Kumar,New,Books,Fiction Novel,1,619.64,619.64,20,123.93,495.71,347.38,148.33,West Bengal,Kolkata,Debit Card,Same-Day,Amazon App - Prime,0,5
AMZ-199921,2024-09-19,CUST-37915,Sai Mehta,Returning,Toys & Baby Products,Remote Control Car,2,4602.07,9204.14,5,460.21,8743.93,5471.2,3272.73,Uttar Pradesh,Lucknow,Debit Card,Standard,Website,0,5
AMZ-108625,2024-09-19,CUST-11786,Diya Kumar,Prime Member,Fashion,Men's T-Shirt,5,1458.26,7291.3,0,0.0,7291.3,4256.3,3035.0,Uttar Pradesh,Lucknow,UPI,Standard,Amazon App - Prime,0,4
AMZ-192299,2024-09-19,CUST-27464,Karan Malhotra,New,Electronics,Bluetooth Speaker,1,33701.48,33701.48,40,13480.59,20220.89,21779.17,-1558.28,West Bengal,Kolkata,Credit Card,Expedited,Mobile App,0,4
AMZ-176342,2024-09-19,CUST-21366,Riya Mehta,Returning,Fashion,Jeans,2,3481.07,6962.14,20,1392.43,5569.71,4470.1,1099.61,Haryana,Gurugram,Cash on Delivery,Standard,Mobile App,1,3
AMZ-137040,2024-09-19,CUST-30068,Priya Das,Returning,Fashion,Women's Kurti,1,2206.09,2206.09,20,441.22,1764.87,1383.42,381.45,Rajasthan,Jaipur,Debit Card,Standard,Amazon App - Prime,0,5
AMZ-158327,2024-09-19,CUST-38628,Aditya Joshi,New,Home & Kitchen,Storage Boxes,1,2541.03,2541.03,5,127.05,2413.98,1519.79,894.19,Delhi,New Delhi,UPI,Expedited,Mobile App,0,4
AMZ-188190,2024-09-19,CUST-10471,Aarav Das,Prime Member,Sports & Fitness,Cycling Helmet,3,7087.4,21262.2,20,4252.44,17009.76,16155.7,854.06,Rajasthan,Udaipur,Credit Card,Standard,Mobile App,0,4
AMZ-165238,2024-09-19,CUST-23683,Priya Nair,Prime Member,Electronics,Tablet,1,60085.66,60085.66,5,3004.28,57081.38,43978.05,13103.33,Telangana,Hyderabad,Credit Card,Expedited,Website,0,5
AMZ-129328,2024-09-19,CUST-32926,Aditya Rao,Returning,Fashion,Women's Kurti,2,3405.99,6811.98,5,340.6,6471.38,4350.1,2121.28,Karnataka,Mysuru,UPI,Expedited,Website,0,5
AMZ-179720,2024-09-19,CUST-32675,Myra Singh,Returning,Electronics,Router,2,51157.08,102314.16,0,0.0,102314.16,70611.29,31702.87,Uttar Pradesh,Kanpur,Cash on Delivery,Expedited,Website,0,2
AMZ-168906,2024-09-19,CUST-23774,Kiara Iyer,Returning,Fashion,Backpack,1,3872.41,3872.41,40,1548.96,2323.45,2147.0,176.45,Maharashtra,Pune,Credit Card,Prime One-Day,Mobile App,0,5
AMZ-180877,2024-09-19,CUST-39705,Ayaan Singh,Prime Member,Home & Kitchen,Vacuum Cleaner,2,3243.24,6486.48,15,972.97,5513.51,4596.79,916.72,Maharashtra,Nagpur,Amazon Pay,Prime One-Day,Mobile App,0,4
AMZ-165323,2024-09-19,CUST-43811,Karan Sharma,New,Books,Biography,2,287.84,575.68,15,86.35,489.33,445.89,43.44,Haryana,Gurugram,Debit Card,Standard,Website,0,5
AMZ-173810,2024-09-19,CUST-18199,Diya Bose,Returning,Toys & Baby Products,Soft Toy,2,607.15,1214.3,10,121.43,1092.87,882.48,210.39,Gujarat,Ahmedabad,UPI,Prime One-Day,Amazon App - Prime,0,4
AMZ-120895,2024-09-19,CUST-27240,Myra Gupta,Returning,Home & Kitchen,Storage Boxes,1,6730.59,6730.59,15,1009.59,5721.0,5010.74,710.26,Karnataka,Bengaluru,Cash on Delivery,Standard,Website,0,5
AMZ-146731,2024-09-19,CUST-42794,Reyansh Kumar,New,Electronics,Laptop,2,57167.61,114335.22,0,0.0,114335.22,64486.73,49848.49,Kerala,Thiruvananthapuram,Cash on Delivery,Standard,Mobile App,0,4
AMZ-134516,2024-09-19,CUST-13481,Saanvi Reddy,Returning,Electronics,Smartwatch,1,57825.45,57825.45,5,2891.27,54934.18,36936.21,17997.97,Maharashtra,Pune,Cash on Delivery,Prime One-Day,Website,0,5
AMZ-163801,2024-09-19,CUST-44749,Sai Joshi,Prime Member,Beauty & Personal Care,Face Wash,1,1035.14,1035.14,5,51.76,983.38,572.72,410.66,West Bengal,Kolkata,UPI,Prime One-Day,Website,0,5
AMZ-152551,2024-09-19,CUST-41184,Neha Joshi,Returning,Fashion,Running Shoes,1,571.46,571.46,10,57.15,514.31,374.66,139.65,West Bengal,Howrah,Debit Card,Standard,Amazon App - Prime,0,5
AMZ-146686,2024-09-19,CUST-42586,Myra Bose,Prime Member,Home & Kitchen,Curtains,1,9484.08,9484.08,25,2371.02,7113.06,6146.43,966.63,Delhi,New Delhi,UPI,Expedited,Amazon App - Prime,0,4
AMZ-173963,2024-09-19,CUST-17481,Priya Chopra,New,Fashion,Jacket,1,733.77,733.77,15,110.07,623.7,492.13,131.57,Maharashtra,Mumbai,UPI,Standard,Website,0,5
AMZ-189146,2024-09-19,CUST-36252,Vivaan Nair,New,Fashion,Running Shoes,1,2353.51,2353.51,10,235.35,2118.16,1538.75,579.41,Rajasthan,Jaipur,Cash on Delivery,Expedited,Amazon App - Prime,0,5
AMZ-179299,2024-09-19,CUST-22825,Ayaan Joshi,Returning,Electronics,Power Bank,1,27300.35,27300.35,15,4095.05,23205.3,16072.17,7133.13,Uttar Pradesh,Noida,Cash on Delivery,Standard,Mobile App,0,1
AMZ-157345,2024-09-19,CUST-26377,Sai Patel,Returning,Toys & Baby Products,Building Blocks,1,675.44,675.44,10,67.54,607.9,423.41,184.49,Uttar Pradesh,Noida,Credit Card,Prime One-Day,Website,0,4
AMZ-101135,2024-09-19,CUST-44171,Arjun Nair,Returning,Electronics,Router,5,61545.83,307729.15,30,92318.74,215410.41,216738.55,-1328.14,Maharashtra,Pune,Amazon Pay,Standard,Website,0,3
AMZ-115717,2024-09-19,CUST-18287,Reyansh Gupta,Returning,Fashion,Running Shoes,5,3436.68,17183.4,0,0.0,17183.4,12621.41,4561.99,Kerala,Thiruvananthapuram,Net Banking,Prime One-Day,Website,0,1
AMZ-144642,2024-09-19,CUST-30815,Neha Nair,Prime Member,Electronics,Bluetooth Speaker,2,53121.24,106242.48,10,10624.25,95618.23,75354.7,20263.53,Telangana,Hyderabad,UPI,Expedited,Website,0,5
AMZ-134998,2024-09-19,CUST-15260,Rohan Verma,New,Sports & Fitness,Treadmill,1,4957.73,4957.73,30,1487.32,3470.41,3668.78,-198.37,Kerala,Kochi,Credit Card,Standard,Website,0,5
AMZ-148070,2024-09-19,CUST-36013,Priya Reddy,Returning,Electronics,Smartwatch,2,7954.56,15909.12,10,1590.91,14318.21,11302.68,3015.53,Karnataka,Bengaluru,Net Banking,Expedited,Mobile App,0,5
AMZ-157095,2024-09-19,CUST-22215,Riya Singh,Prime Member,Fashion,Jeans,1,1843.71,1843.71,20,368.74,1474.97,1327.77,147.2,Uttar Pradesh,Lucknow,Debit Card,Same-Day,Mobile App,0,5
AMZ-151400,2024-09-19,CUST-32454,Ananya Sharma,Returning,Fashion,Formal Shirt,1,1289.22,1289.22,0,0.0,1289.22,972.8,316.42,Haryana,Gurugram,Amazon Pay,Standard,Amazon App - Prime,1,3
AMZ-115566,2024-09-19,CUST-11324,Ishita Nair,Returning,Electronics,Bluetooth Speaker,1,55564.54,55564.54,25,13891.14,41673.4,37969.93,3703.47,Kerala,Kochi,Amazon Pay,Same-Day,Amazon App - Prime,0,5
AMZ-188512,2024-09-19,CUST-22522,Priya Verma,Prime Member,Books,Biography,1,338.56,338.56,0,0.0,338.56,250.42,88.14,Rajasthan,Udaipur,UPI,Same-Day,Mobile App,0,4
AMZ-198964,2024-09-19,CUST-19406,Vivaan Mehta,New,Electronics,Gaming Console,1,13208.71,13208.71,15,1981.31,11227.4,9592.65,1634.75,Rajasthan,Udaipur,Debit Card,Standard,Website,0,5
AMZ-173421,2024-09-19,CUST-14243,Reyansh Malhotra,Prime Member,Electronics,Gaming Console,1,42761.12,42761.12,10,4276.11,38485.01,32688.34,5796.67,Rajasthan,Jaipur,Credit Card,Prime One-Day,Website,0,2
AMZ-100581,2024-09-19,CUST-29257,Kiara Kumar,New,Beauty & Personal Care,Trimmer,1,1016.75,1016.75,20,203.35,813.4,760.76,52.64,West Bengal,Howrah,Amazon Pay,Expedited,Website,0,4
AMZ-178832,2024-09-19,CUST-33693,Reyansh Verma,New,Fashion,Sunglasses,4,399.65,1598.6,0,0.0,1598.6,1211.52,387.08,Delhi,New Delhi,Credit Card,Standard,Mobile App,0,5
AMZ-164474,2024-09-19,CUST-17017,Simran Verma,New,Grocery,Spices Combo,1,421.15,421.15,0,0.0,421.15,279.21,141.94,Haryana,Faridabad,UPI,Standard,Mobile App,0,4
AMZ-198522,2024-09-19,CUST-43237,Vihaan Rao,Prime Member,Beauty & Personal Care,Makeup Kit,1,1679.75,1679.75,5,83.99,1595.76,1233.5,362.26,Telangana,Hyderabad,Credit Card,Prime One-Day,Amazon App - Prime,0,5
AMZ-101620,2024-09-19,CUST-14022,Neha Gupta,Returning,Beauty & Personal Care,Shampoo,5,1880.23,9401.15,20,1880.23,7520.92,6963.48,557.44,Uttar Pradesh,Kanpur,Cash on Delivery,Standard,Mobile App,1,1
AMZ-189651,2024-09-19,CUST-41326,Reyansh Singh,Prime Member,Books,Fiction Novel,1,959.29,959.29,5,47.96,911.33,659.79,251.54,West Bengal,Kolkata,UPI,Expedited,Amazon App - Prime,0,4
AMZ-114454,2024-09-19,CUST-21115,Ishita Patel,Returning,Books,Cookbook,1,737.5,737.5,15,110.62,626.88,495.99,130.89,Haryana,Faridabad,Credit Card,Expedited,Amazon App - Prime,0,4
AMZ-168284,2024-09-19,CUST-10137,Riya Mehta,New,Home & Kitchen,Curtains,1,9516.19,9516.19,5,475.81,9040.38,5938.65,3101.73,Punjab,Amritsar,Credit Card,Expedited,Amazon App - Prime,0,5
AMZ-139565,2024-09-19,CUST-28773,Aarav Nair,Prime Member,Beauty & Personal Care,Shampoo,1,1202.04,1202.04,25,300.51,901.53,740.38,161.15,Telangana,Hyderabad,UPI,Same-Day,Mobile App,0,3
AMZ-159454,2024-09-19,CUST-13687,Advait Gupta,Returning,Grocery,Spices Combo,1,792.16,792.16,0,0.0,792.16,579.56,212.6,Karnataka,Bengaluru,Credit Card,Same-Day,Amazon App - Prime,0,5
AMZ-133098,2024-09-19,CUST-33278,Vihaan Sharma,New,Electronics,Router,3,22311.96,66935.88,20,13387.18,53548.7,50221.18,3327.52,Punjab,Amritsar,Debit Card,Expedited,Website,0,5
AMZ-133173,2024-09-19,CUST-31256,Rohan Verma,New,Beauty & Personal Care,Shampoo,1,500.31,500.31,0,0.0,500.31,381.63,118.68,Gujarat,Ahmedabad,UPI,Standard,Amazon App - Prime,0,5
AMZ-160808,2024-09-19,CUST-10153,Sai Das,Prime Member,Grocery,Cooking Oil,1,239.34,239.34,10,23.93,215.41,135.97,79.44,Uttar Pradesh,Noida,Credit Card,Standard,Website,0,3
AMZ-198693,2024-09-19,CUST-40641,Aadhya Bose,Returning,Fashion,Men's T-Shirt,1,841.48,841.48,0,0.0,841.48,613.41,228.07,West Bengal,Kolkata,Debit Card,Standard,Website,0,5
AMZ-151830,2024-09-19,CUST-35490,Myra Nair,Prime Member,Fashion,Jeans,1,2546.5,2546.5,30,763.95,1782.55,1871.37,-88.82,West Bengal,Kolkata,Debit Card,Standard,Website,0,4
AMZ-168715,2024-09-19,CUST-40904,Reyansh Joshi,Returning,Fashion,Women's Kurti,2,3070.11,6140.22,10,614.02,5526.2,3560.89,1965.31,Haryana,Gurugram,Amazon Pay,Standard,Mobile App,0,5
AMZ-181142,2024-09-19,CUST-34645,Priya Mehta,Returning,Electronics,Smartwatch,1,8574.97,8574.97,15,1286.25,7288.72,6078.93,1209.79,West Bengal,Kolkata,UPI,Standard,Website,0,5
AMZ-173028,2024-09-19,CUST-23624,Diya Das,Returning,Grocery,Cooking Oil,2,186.05,372.1,25,93.02,279.08,238.7,40.38,Tamil Nadu,Coimbatore,Net Banking,Expedited,Mobile App,0,5
AMZ-181167,2024-09-19,CUST-11373,Aadhya Verma,Prime Member,Beauty & Personal Care,Makeup Kit,1,1427.3,1427.3,20,285.46,1141.84,1013.41,128.43,Punjab,Amritsar,UPI,Expedited,Mobile App,0,3
AMZ-102101,2024-09-19,CUST-11408,Diya Reddy,New,Books,Self-Help Book,3,538.03,1614.09,0,0.0,1614.09,1180.88,433.21,Karnataka,Mysuru,UPI,Standard,Amazon App - Prime,0,5
AMZ-178446,2024-09-19,CUST-29212,Saanvi Verma,Returning,Electronics,Tablet,1,27898.81,27898.81,10,2789.88,25108.93,17393.46,7715.47,Rajasthan,Udaipur,UPI,Standard,Website,0,5
AMZ-110640,2024-09-19,CUST-32529,Reyansh Iyer,New,Electronics,Smartphone,1,3987.93,3987.93,30,1196.38,2791.55,2959.86,-168.31,Kerala,Kochi,Debit Card,Same-Day,Website,0,3
AMZ-107817,2024-09-19,CUST-17761,Myra Verma,Prime Member,Electronics,Camera,5,59140.54,295702.7,10,29570.27,266132.43,186922.15,79210.28,Punjab,Amritsar,UPI,Standard,Website,0,4
AMZ-180709,2024-09-19,CUST-19043,Aadhya Reddy,New,Electronics,Power Bank,1,53440.13,53440.13,25,13360.03,40080.1,30209.25,9870.85,Karnataka,Bengaluru,Net Banking,Standard,Website,0,5
AMZ-126041,2024-09-19,CUST-10385,Saanvi Iyer,Returning,Fashion,Backpack,2,4177.68,8355.36,15,1253.3,7102.06,6373.05,729.01,Uttar Pradesh,Kanpur,Credit Card,Prime One-Day,Mobile App,0,5
AMZ-162591,2024-09-19,CUST-41713,Kiara Kumar,Returning,Fashion,Sunglasses,2,2495.48,4990.96,20,998.19,3992.77,2774.17,1218.6,Gujarat,Surat,Credit Card,Standard,Mobile App,0,5
AMZ-107463,2024-09-19,CUST-34856,Aadhya Bose,Prime Member,Fashion,Formal Shirt,2,2844.37,5688.74,20,1137.75,4550.99,4285.54,265.45,Rajasthan,Udaipur,Net Banking,Expedited,Website,0,4
AMZ-178323,2024-09-19,CUST-38878,Riya Malhotra,Returning,Beauty & Personal Care,Makeup Kit,2,1727.32,3454.64,25,863.66,2590.98,2074.75,516.23,Gujarat,Ahmedabad,UPI,Standard,Website,0,3
AMZ-141039,2024-09-19,CUST-16632,Ritu Nair,New,Toys & Baby Products,Soft Toy,1,2652.3,2652.3,10,265.23,2387.07,1997.69,389.38,Delhi,New Delhi,UPI,Expedited,Website,0,4
AMZ-163029,2024-09-19,CUST-22549,Aditya Das,Prime Member,Toys & Baby Products,Soft Toy,1,1737.82,1737.82,0,0.0,1737.82,1233.94,503.88,Tamil Nadu,Coimbatore,Net Banking,Standard,Website,0,3
AMZ-111997,2024-09-19,CUST-36668,Saanvi Verma,Returning,Toys & Baby Products,Building Blocks,1,3886.27,3886.27,10,388.63,3497.64,2410.93,1086.71,Karnataka,Bengaluru,Debit Card,Standard,Mobile App,1,1
AMZ-117888,2024-09-19,CUST-42417,Advait Joshi,Prime Member,Fashion,Running Shoes,1,3480.84,3480.84,0,0.0,3480.84,2569.34,911.5,Kerala,Thiruvananthapuram,Net Banking,Standard,Mobile App,0,4
AMZ-148170,2024-09-19,CUST-17038,Aadhya Patel,Returning,Home & Kitchen,Storage Boxes,1,9468.48,9468.48,0,0.0,9468.48,7011.76,2456.72,Telangana,Hyderabad,UPI,Prime One-Day,Website,1,1
AMZ-119684,2024-09-19,CUST-14676,Myra Bose,Prime Member,Books,Fiction Novel,1,751.79,751.79,25,187.95,563.84,467.05,96.79,Tamil Nadu,Chennai,UPI,Standard,Amazon App - Prime,0,3
AMZ-197848,2024-09-19,CUST-28413,Ananya Chopra,Prime Member,Books,Children's Book,5,831.19,4155.95,5,207.8,3948.15,2885.38,1062.77,Delhi,New Delhi,UPI,Standard,Mobile App,0,5
AMZ-199276,2024-09-19,CUST-30649,Kiara Bose,Returning,Home & Kitchen,Mixer Grinder,1,6846.18,6846.18,0,0.0,6846.18,4871.81,1974.37,Punjab,Ludhiana,Credit Card,Expedited,Mobile App,0,5
AMZ-163323,2024-09-19,CUST-38251,Ananya Gupta,Prime Member,Home & Kitchen,Non-Stick Cookware,1,11586.59,11586.59,20,2317.32,9269.27,7226.96,2042.31,Telangana,Hyderabad,Amazon Pay,Same-Day,Website,0,5
AMZ-146424,2024-09-19,CUST-25825,Saanvi Patel,Returning,Home & Kitchen,Non-Stick Cookware,1,6203.81,6203.81,0,0.0,6203.81,4144.76,2059.05,Telangana,Hyderabad,UPI,Expedited,Website,0,4
